(98000000001; 1)
(98000930736; 0)
(98000955891; 1)
(98000964276; 0)
(98001190671; 1)
(98001232596; 0)
(98001282906; 1)
(98001383526; 0)
(98001391911; 1)
(98001400296; 0)
(98001408681; 1)
(98001475761; 0)
(98005802421; 1)
(98005819191; 0)
(98006079126; 1)
(98006422911; 0)
(98006431296; 1)
(98006473221; 0)
(98006515146; 1)
(98006548686; 0)
(98006557071; 1)
(98006716386; 0)
(98006724771; 1)
(98006833776; 0)
(98006842161; 1)
(98006867316; 0)
(98006875701; 1)
(98007823206; 0)
(98007915441; 1)
(98007965751; 0)
(98007974136; 1)
(98007982521; 0)
(98008234071; 1)
(98008259226; 0)
(98008267611; 1)
(98008284381; 0)
(98008326306; 1)
(98008334691; 0)
(98008343076; 1)
(98008351461; 0)
(98008376616; 1)
(98008435311; 0)
