(177000000001; 1)
(177584613361; 0)
(177584658509; 1)
(177584714944; 0)
(177584760092; 1)
(177584782666; 0)
(177584793953; 1)
(177584850388; 0)
(177593135046; 1)
(177593259203; 0)
(177594805620; 1)
(177594873348; 0)
(177595031380; 1)
(177595042668; 0)
(177595053956; 1)
(177595065244; 0)
(177595076532; 1)
(177595087820; 0)
(177595223276; 1)
(177595370020; 0)
(177595381308; 1)
(177595392596; 0)
(177595403884; 1)
(177595415172; 0)
(177595437748; 1)
(177597187388; 0)
(177597480876; 1)
(177597593756; 0)
(177597616332; 1)
(177606071044; 0)
(177606533852; 1)
(177606567716; 0)
(177606838628; 1)
(177606883780; 0)
(177607053100; 1)
(177607098252; 0)
(177607109540; 1)
(177607132116; 0)
(177607143404; 1)
(177607211132; 0)
(177607538484; 1)
(177607561060; 0)
(177607583636; 1)
(177607617500; 0)
(177607685228; 1)
(177608306068; 0)
(177608396372; 1)
(177608497964; 0)
(177608520540; 1)
(177608531828; 0)
(177609017212; 1)
(177609039788; 0)
(177611895652; 1)
(177611906940; 0)
(177612245580; 1)
(177612922860; 0)
(177613126044; 1)
(177613554988; 0)
(177613566276; 1)
(177613701732; 0)
(177613713020; 1)
(177613792036; 0)
(177613995220; 1)
(177614040372; 0)
(177614051660; 1)
(177614401588; 0)
(177614446740; 1)
(177614604772; 0)
(177614661212; 1)
(177614774092; 0)
(177614785380; 1)
(177614830532; 0)
(177614853108; 1)
(177614864396; 0)
(177614886972; 1)
(177614909548; 0)
(177615112732; 1)
(177615157884; 0)
(177615180460; 1)
(177615236900; 0)
(177615327204; 1)
(177615620692; 0)
(177615654556; 1)
(177615699708; 0)
(177615722284; 1)
(177617415484; 0)
