(792000000001; 4)
(792003861595; 3)
(792004910423; 4)
(792005363326; 3)
(792016709828; 4)
(792017043560; 3)
(792017067398; 4)
(792017115074; 3)
(792017258102; 4)
(792017377292; 3)
(792017711024; 4)
(792024600206; 3)
(792024671720; 4)
(792024695558; 3)
(792024743234; 4)
(792024814748; 3)
(792024957776; 4)
(792025935134; 3)
(792027603794; 4)
(792027627632; 3)
(792027651470; 4)
(792028390448; 3)
(792028414286; 4)
(792028438124; 3)
(792028628828; 4)
(792028724180; 3)
(792028795694; 4)
(792029129426; 3)
(792029153264; 4)
(792031370198; 3)
(792031394036; 4)
(792031417874; 3)
(792041405996; 4)
(792041429834; 3)
(792041620538; 4)
(792041739728; 3)
(792042097298; 4)
(792180553965; 3)
(792180577805; 4)
(792181102285; 3)
(792181149965; 4)
(792181436045; 3)
(792181459885; 4)
(792181483725; 3)
(792181531405; 4)
(792183653165; 3)
(792184559085; 4)
(792184916685; 3)
(792185059725; 4)
(792186275565; 3)
(792225731260; 4)
(792225755101; 3)
(792226017352; 4)
(792226112716; 3)
(792226446490; 4)
(792226494172; 3)
(792228306088; 4)
(792228329929; 3)
(792234552430; 4)
(792237294145; 3)
(792237532555; 4)
(792238581559; 3)
(792238676923; 4)
(792238772287; 3)
(792239487517; 4)
(792239702086; 3)
(792242944462; 4)
(792242968303; 3)
(792243254395; 4)
(792243540487; 3)
(792243564328; 4)
(792245042470; 3)
(792245066311; 4)
(792245113993; 3)
(792245137834; 4)
(792245161675; 3)
(792245185516; 4)
(792245233198; 3)
(792245257039; 4)
(792246830545; 3)
(792246925909; 4)
(792246949750; 3)
(792248308687; 4)
(792248332528; 3)
(792302023367; 4)
(792302142577; 3)
(792303000889; 4)
(792304407567; 3)
(792304455251; 4)
(792304479093; 3)
(792304502935; 4)
(792304526777; 3)
(792304550619; 4)
(792308675285; 3)
(792308699127; 4)
(792308746811; 3)
(792308770653; 4)
(792309032915; 3)
(792309104441; 4)
(792309128283; 3)
(792309175967; 4)
(792309199809; 3)
(792309462071; 4)
(792313753631; 3)
(792314135103; 4)
(792314158945; 3)
(792314254313; 4)
(792314349681; 3)
(792314635785; 4)
(792315160309; 3)
(792315422571; 4)
(792315494097; 3)
(792315541781; 4)
(792338024787; 3)
(792338143997; 4)
(792338263207; 3)
(792345749595; 4)
(792345773437; 3)
(792346035699; 4)
(792346059541; 3)
(792346154909; 4)
(792346178751; 3)
(792347108600; 4)
(792347132443; 3)
(792347203972; 4)
(792347227815; 3)
(792347347030; 4)
(792347370873; 3)
(792347704675; 4)
(792347895419; 3)
(792347919262; 4)
(792348157692; 3)
(792348324593; 4)
(792348515337; 3)
(792348610709; 4)
(792348634552; 3)
(792348682238; 4)
(792348729924; 3)
(792348825296; 4)
(792349159098; 3)
(792349755173; 4)
(792349779016; 3)
(792349945917; 4)
(792349969760; 3)
(792350017446; 4)
(792350208190; 3)
(792350232033; 4)
(792350828108; 3)
