(963000000001; 10)
(963293573340; 9)
(963293757363; 10)
(963293888808; 9)
(963294598611; 10)
(963294624900; 9)
(963294703767; 10)
(963294730056; 9)
(963295124391; 10)
(963295150680; 9)
(963295387281; 10)
(963295702749; 9)
(963295807905; 10)
(963295991928; 9)
(963297017199; 10)
(963297043488; 9)
(963302222421; 10)
(963302248710; 9)
(963302590467; 10)
(963302616756; 9)
(963485150719; 10)
(963485177011; 9)
(963487096327; 10)
(963487175203; 9)
(963487201495; 10)
(963487227787; 9)
(963489725527; 10)
(963490934959; 9)
(963490961251; 10)
(963491013835; 9)
(963503292199; 10)
