(398000000001; -6)
(398325908243; -7)
(398325975863; -6)
(398326347773; -7)
(398326381583; -6)
(398326449203; -7)
(398326483013; -6)
(398326719683; -7)
(398337961508; -6)
(398337978413; -7)
(398339178668; -6)
(398339297003; -7)
(398339313908; -6)
(398339347718; -7)
(398339381528; -6)
(398339415338; -7)
(398339449148; -6)
(398339466053; -7)
(398339550578; -6)
(398339618198; -7)
(398339668913; -6)
(398339685818; -7)
(398339702723; -6)
(398339719628; -7)
(398341934183; -6)
(398341951088; -7)
(398412786544; -6)
(398412803451; -7)
(398412871079; -6)
(398470203684; -7)
(398470237500; -6)
(398470491120; -7)
(398471082900; -6)
(398471116716; -7)
(398471133624; -6)
(398471387244; -7)
(398472621528; -6)
(398472706068; -7)
(398472722976; -6)
(398472739884; -7)
(398472942780; -6)
(398473297848; -7)
(398473365480; -6)
(398473466928; -7)
(398473551468; -6)
(398474177064; -7)
(398474244696; -6)
(398474515224; -7)
(398474582856; -6)
(398474718120; -7)
(398475546612; -6)
(398475563520; -7)
(398475732600; -6)
(398475749508; -7)
(398475783324; -6)
(398475817140; -7)
(398475850956; -6)
(398475867864; -7)
(398476662540; -6)
(398476679448; -7)
(398476696356; -6)
(398476713264; -7)
(398477321952; -6)
(398477879916; -7)
(398477896824; -6)
(398723608012; -7)
(398723624925; -6)
(398726517048; -7)
(398726550874; -6)
(398726567787; -7)
(398726990612; -6)
(398727159742; -7)
(398727193568; -6)
(398727311959; -7)
(398727362698; -6)
(398727379611; -7)
(398727514915; -6)
(398727531828; -7)
(398727548741; -6)
(398728089957; -7)
(398728208348; -6)
(398728360565; -7)
(398728445130; -6)
(398728462043; -7)
(398729020172; -6)
(398729307693; -7)
(398729341519; -6)
(398731506383; -7)
(398731590948; -6)
(398731607861; -7)
(398732233642; -6)
(398732250555; -7)
(398736512631; -6)
(398737561289; -7)
(398737595117; -6)
(398737814999; -7)
(398738068709; -6)
(398738237849; -7)
(398738694527; -6)
(398738796011; -7)
(398738931323; -6)
(398738998979; -7)
(398739100463; -6)
(398739151205; -7)
(398757705863; -6)
(398757739691; -7)
(398757807347; -6)
(398757959573; -7)
(398758619219; -6)
(398758653047; -7)
(398758991327; -6)
(398759008241; -7)
(398759042069; -6)
(398759075897; -7)
(398759481833; -6)
(398759515661; -7)
(398759549489; -6)
(398759583317; -7)
(398759904683; -6)
(398759972339; -7)
(398767245359; -6)
(398768006489; -7)
(398768192543; -6)
(398768327855; -7)
(398768429339; -6)
(398771152493; -7)
(398771169407; -6)
(398771287805; -7)
(398771304719; -6)
(398771321633; -7)
(398771338547; -6)
(398773300571; -7)
(398773334399; -6)
(398773368227; -7)
(398773486625; -6)
(398775753101; -7)
(398775786929; -6)
(398775803843; -7)
(398775905327; -6)
(398775939155; -7)
(398776903253; -6)
(398776953995; -7)
(398776987823; -6)
(398778814535; -7)
(398778848363; -6)
(398778865277; -7)
(398778949847; -6)
(398778983675; -7)
(398779118987; -6)
(398812897963; -7)
(398813100943; -6)
(398813608393; -7)
(398813642223; -6)
(398814741698; -7)
(398814758613; -6)
(398814792443; -7)
(398814893933; -6)
(398814961593; -7)
(398815046168; -6)
(398815063083; -7)
(398815096913; -6)
