(448000000001; -6)
(448350416088; -5)
(448351025878; -6)
(448351061748; -5)
(448351115553; -6)
(448351133488; -5)
(448353213948; -6)
(448353267753; -5)
(448356352573; -6)
(448356424313; -5)
(448356531923; -6)
(448356567793; -5)
(448360603168; -6)
(448360621103; -5)
(448360674908; -6)
(448360692843; -5)
(448360890128; -6)
(448367884778; -5)
(448368153803; -6)
(448368333153; -5)
(448369211968; -6)
(448953753009; -5)
(448953770956; -6)
(448954058108; -5)
(448954111949; -6)
(448955152875; -5)
(448955170822; -6)
(448955206716; -5)
(448955278504; -6)
(448957378303; -5)
(448957396250; -6)
(448957432144; -5)
(448957450091; -6)
(448957844925; -5)
(448957916713; -6)
(448958796116; -5)
(448958832010; -6)
(448963749488; -5)
(448963821276; -6)
(448963839223; -5)
(448964054587; -6)
