(101000000001; 0)
(101327633429; 1)
(101327659007; 0)
(101327676059; 1)
(101327693111; 0)
(101327812475; 1)
(101327906261; 0)
(101327914787; 1)
(101327940365; 0)
(101477002976; 1)
(101477011508; 0)
(101477020040; 1)
(101477028572; 0)
(101477327192; 1)
(101477344256; 0)
(101477352788; 1)
(101477361320; 0)
(101477395448; 1)
(101477472236; 0)
(101477566088; 1)
(101477659940; 0)
(101477677004; 1)
(101477804984; 0)
(101477813516; 1)
(101477873240; 0)
(101477898836; 1)
(101478078008; 0)
(101478086540; 1)
(101478095072; 0)
(101478589928; 1)
(101478615524; 0)
(101478624056; 1)
(101478649652; 0)
(101478658184; 1)
(101485569302; 0)
(101486610328; 1)
(101486627394; 0)
(101486652993; 1)
(101486695658; 0)
(101486738323; 1)
(101487318567; 0)
(101487344166; 1)
(101487369765; 0)
(101487378298; 1)
(101487386831; 0)
(101488888639; 1)
(101488905705; 0)
(101488922771; 1)
(101488982502; 0)
(101489033700; 1)
(101489042233; 0)
(101489067832; 1)
(101489093431; 0)
(101489127563; 1)
(101489136096; 0)
(101489153162; 1)
(101489229959; 0)
(101489656609; 1)
(101489665142; 0)
(101489690741; 1)
(101489699274; 0)
(101489707807; 1)
(101489716340; 0)
(101490433112; 1)
(101490526975; 0)
(101490535508; 1)
(101491866656; 0)
(101491875189; 1)
(101491883722; 0)
(101491892255; 1)
(101491900788; 0)
(101491917854; 1)
(101493010078; 0)
(101493240469; 1)
(101493274601; 0)
(101494324160; 1)
(101503010754; 0)
(101503070485; 1)
(101503087551; 0)
(101504521095; 1)
(101504657623; 0)
(101504794151; 1)
(101504828283; 0)
(101504947745; 1)
(101505024542; 0)
(101505033075; 1)
(101505092806; 0)
(101505271999; 1)
(101505280532; 0)
(101513327815; 1)
(101513344883; 0)
(101513353417; 1)
(101513489961; 0)
(101514138545; 1)
(101520197685; 0)
(101520206219; 1)
(101520214753; 0)
(101521102289; 1)
(101521110823; 0)
(101523312595; 1)
(101523338197; 0)
(101561566251; 1)
(101561754043; 0)
(101561762579; 1)
(101561779651; 0)
(101561882083; 1)
(101561967443; 0)
(101562146699; 1)
(101562257667; 0)
(101562360099; 1)
(101562411315; 0)
(101562445459; 1)
(101562667395; 0)
(101562718611; 1)
(101562735683; 0)
(101562769827; 1)
(101562778363; 0)
(101562786899; 1)
(101563307595; 0)
(101563316131; 1)
(101563333203; 0)
(101563350275; 1)
(101563358811; 0)
(101563410027; 1)
(101563427099; 0)
(101563486851; 1)
(101563503923; 0)
(101563845363; 1)
(101563870971; 0)
(101563896579; 1)
(101563913651; 0)
(101563973403; 1)
(101564016083; 0)
(101564553851; 1)
(101577161523; 0)
(101577178595; 1)
(101577187131; 0)
(101577195667; 1)
(101577212739; 0)
(101577229811; 1)
(101577340779; 0)
(101577349315; 1)
(101577554179; 0)
(101577588323; 1)
(101577605395; 0)
(101577631003; 1)
(101578117555; 0)
(101578228523; 1)
(101578373635; 0)
(101578458995; 1)
(101578484603; 0)
(101578518747; 1)
(101579526052; 0)
(101579560200; 1)
(101579577274; 0)
(101579585811; 1)
(101579688255; 0)
(101579713866; 1)
(101579748014; 0)
(101579756551; 1)
(101580098031; 0)
(101580132179; 1)
(101580149253; 0)
(101580157790; 1)
(101580174864; 0)
(101580183401; 1)
(101580191938; 0)
(101580627325; 1)
(101580635862; 0)
(101580780991; 1)
(101580789528; 0)
(101740230023; 1)
(101740520485; 0)
(101740657173; 1)
(101740665716; 0)
(101740802404; 1)
(101741033065; 0)
(101741041608; 1)
(101747850632; 0)
(101747867720; 1)
(101747893352; 0)
(101747927528; 1)
(101747936072; 0)
(101747961704; 1)
(101748508520; 0)
(101748542696; 1)
(101748576872; 0)
(101748739208; 1)
(101748799016; 0)
(101748978440; 1)
(101749012616; 0)
(101752601096; 1)
(101752712168; 0)
(101752771976; 1)
(101755941800; 0)
(101755975976; 1)
(101756078504; 0)
(101756608232; 1)
(101756616776; 0)
(101756779112; 1)
(101756804744; 0)
(101756813288; 1)
(101756838920; 0)
(101756873096; 1)
(101757035432; 0)
(101757052520; 1)
(101757095240; 0)
(101757120872; 1)
(101757206312; 0)
(101757257576; 1)
(101757266120; 0)
(101757317384; 1)
(101758077800; 0)
(101758094888; 1)
(101758120520; 0)
(101758137608; 1)
(101758180328; 0)
(101758205960; 1)
(101758214504; 0)
(101758248680; 1)
(101758710056; 0)
(101758727144; 1)
(101758735688; 0)
(101758752776; 1)
(101758761320; 0)
(101758769864; 1)
(101758778408; 0)
(101758880936; 1)
(101758974920; 0)
(101759231240; 1)
(101759239784; 0)
(101759316680; 1)
(101759325224; 0)
(101760803336; 1)
