(773000000001; 3)
(773088384429; 2)
(773088502184; 3)
(773088596388; 2)
(773088619939; 3)
(773089891693; 2)
(773089915244; 3)
(773090056550; 2)
(773090127203; 3)
(773111111144; 2)
(773111299552; 3)
(773111487960; 2)
(773111511511; 3)
(773113442693; 2)
(773113466244; 3)
(773113678203; 2)
(773113819509; 3)
(773113866611; 2)
(773114055019; 3)
(773114078570; 2)
(773115491630; 3)
(773115515181; 2)
(773115538732; 3)
(773115680038; 2)
(773115727140; 3)
(773115868446; 2)
(773115891997; 3)
(773119518851; 2)
(773119565953; 3)
(773119589504; 2)
(773119660157; 3)
(773119683708; 2)
(773119754361; 3)
(773120696401; 2)
(773144154055; 3)
(773144295367; 2)
(773144789959; 3)
(773144837063; 2)
(773145331655; 3)
(773145378759; 2)
(773146061767; 3)
(773146438599; 2)
(773147922375; 3)
(773155035079; 2)
(773155058631; 3)
(773155082183; 2)
(773155506119; 3)
(773155529671; 2)
(773155623879; 3)
(773155647431; 2)
(773155741639; 3)
(773155765191; 2)
(773155812295; 3)
(773247526242; 2)
(773249363376; 3)
(773249386929; 2)
(773250022860; 3)
(773259703332; 2)
(773259726886; 3)
(773259821102; 2)
(773259891764; 3)
(773259915318; 2)
(773260080196; 3)
(773260150858; 2)
(773260197966; 3)
(773260763262; 2)
(773260786816; 3)
(773260810370; 2)
(773260833924; 3)
(773260881032; 2)
(773260904586; 3)
(773261022356; 2)
(773261045910; 3)
(773261093018; 2)
(773261116572; 3)
(773261163680; 2)
(773265521170; 3)
(773265756710; 2)
(773265945142; 3)
(773265968696; 2)
(773268748068; 3)
(773269431134; 2)
(773270184862; 3)
(773270231970; 2)
(773388358219; 3)
(773391632503; 2)
(773391891619; 3)
(773391915175; 2)
(773391938731; 3)
(773392315627; 2)
(773392339183; 3)
(773392409851; 2)
(773399924215; 3)
(773400206887; 2)
(773400395335; 3)
(773400442447; 2)
(773400513115; 3)
(773400560227; 2)
(773401007791; 3)
(773401031347; 2)
(773401054903; 3)
(773401102015; 2)
