(553000000001; -3)
(553435283345; -4)
(553537290641; -3)
(553537330497; -4)
(553537370353; -3)
(553537390281; -4)
(553537410209; -3)
(553537430137; -4)
(553538147545; -3)
(553538406609; -4)
(553538446465; -3)
(553538466393; -4)
(553538526177; -3)
(553538605889; -4)
(553538805169; -3)
(553538825097; -4)
(553543667601; -3)
(553544763641; -4)
(553545221985; -3)
(553545680329; -4)
(553545779969; -3)
(553545959321; -4)
(553547015505; -3)
(553547055361; -4)
(553547174929; -3)
(553547194857; -4)
(553547234713; -3)
(553547254641; -4)
(553767404266; -3)
(553767424198; -4)
(553767503926; -3)
(553767623518; -4)
(553767643450; -3)
(553767782974; -4)
(553767862702; -3)
(553767962362; -4)
(553768719778; -3)
(553768739710; -4)
(553768759642; -3)
(553769297806; -4)
(553769317738; -3)
(553769397466; -4)
(553769536990; -3)
(553769915698; -4)
(553778446594; -3)
(553778466526; -4)
(553778486458; -3)
(553778705710; -4)
(553778885098; -3)
(553778905030; -4)
(553779024622; -3)
(553779044554; -4)
(553785143901; -3)
(553785363164; -4)
(553785482762; -3)
(553786898005; -4)
(553786917938; -3)
(553787515928; -4)
(553787535861; -3)
(553787555794; -4)
(553787575727; -3)
(553787974387; -4)
(553788014253; -3)
(553788771707; -4)
(553788971037; -3)
(553789010903; -4)
(553789030836; -3)
(553789090635; -4)
(553789529161; -3)
(553790107218; -4)
(553790127151; -3)
(553791143734; -4)
(553791163667; -3)
(553791183600; -4)
(553791283265; -3)
(553791323131; -4)
(553791422796; -3)
(553791442729; -4)
(553791462662; -3)
(553791502528; -4)
(553791542394; -3)
(553792439379; -4)
(553793097168; -3)
(553793137034; -4)
(553793156967; -3)
(553793276565; -4)
(553793296498; -3)
(553798538877; -4)
(553798598676; -3)
(553798618609; -4)
