(661000000001; -4)
(661730007234; -3)
(661730050812; -4)
(661730595537; -3)
(661730617326; -4)
(661730660904; -3)
(661743865038; -4)
(661744017561; -3)
(661744213662; -4)
(661744235451; -3)
(661744322607; -4)
(661745063433; -3)
(661745085222; -4)
(661745150589; -3)
(661745172378; -4)
(661746545085; -3)
(661746588663; -4)
(661878288401; -3)
(661878506311; -4)
(661878528102; -3)
(661878549893; -4)
(661878593475; -3)
(661878767803; -4)
(661880620038; -3)
(661880685411; -4)
(661881099440; -3)
