(93000000001; 2)
(93091006107; 1)
(93091046967; 2)
(93091071483; 1)
(93091095999; 2)
(93091104171; 1)
(93091169547; 2)
(93091177719; 1)
(93091210407; 2)
(93091267611; 1)
(93091275783; 2)
(93091283955; 1)
(93095051247; 2)
(93095124795; 1)
(93095190171; 2)
(93095231031; 1)
(93095239203; 2)
(93095247375; 1)
(93095320923; 2)
(93095337267; 1)
(93095369955; 2)
(93095386299; 1)
(93361214291; 2)
(93361222475; 1)
(93361279763; 2)
(93361287947; 1)
(93361746251; 2)
(93363252107; 1)
(93363260291; 2)
(93364258739; 1)
(93364512443; 2)
(93364553363; 1)
(93364577915; 2)
(93364610651; 1)
(93364635203; 2)
(93364651571; 1)
(93364708859; 2)
(93364749779; 1)
(93364757963; 2)
(93364839803; 1)
(93364847987; 2)
(93364962563; 1)
(93364970747; 2)
(93364978931; 1)
(93364987115; 2)
