(326000000001; -4)
(326840656905; -3)
(326840672218; -4)
(326847027113; -3)
(326847042426; -4)
(326847318060; -3)
(326847333373; -4)
(326847348686; -3)
(326847379312; -4)
(326847716198; -3)
(326847731511; -4)
(326847746824; -3)
(326847762137; -4)
(326847823389; -3)
(326847976519; -4)
(326847991832; -3)
(326848282779; -4)
(326848558413; -3)
(326848573726; -4)
(326848711543; -3)
(326848971864; -4)
(326849002490; -3)
(326849048429; -4)
(326849247498; -3)
(326849278124; -4)
(326849293437; -3)
(326849354689; -4)
(326849415941; -3)
(326849431254; -4)
(326849477193; -3)
(326850564416; -4)
(326850579729; -3)
(326850610355; -4)
(326850625668; -3)
(326851130997; -4)
(326851146310; -3)
(326851299440; -4)
(326851376005; -3)
(326851406631; -4)
(326851467883; -3)
(326857424640; -4)
(326857531831; -3)
(326858144351; -4)
(326858282168; -3)
(326858297481; -4)
(326858312794; -3)
(326858328107; -4)
(326858343420; -3)
(326858358733; -4)
(326858374046; -3)
(326886658453; -4)
(326886673767; -3)
(326886689081; -4)
(326886704395; -3)
(326886735023; -4)
(326886796279; -3)
(326887332269; -4)
(326887485409; -3)
(326887531351; -4)
(326887730433; -3)
(326887761061; -4)
(326887776375; -3)
(326888159225; -4)
(326888434877; -3)
(326888496133; -4)
(326888603331; -3)
(326888649273; -4)
(326888710529; -3)
(326896551297; -4)
(326896566611; -3)
(326896581925; -4)
(326896597239; -3)
(326896627867; -4)
(326896643181; -3)
(326896857577; -4)
(326896964775; -3)
(326897041345; -4)
(326897638591; -3)
(326898833083; -4)
(326898879025; -3)
(326899032165; -4)
(326899047479; -3)
(326910670881; -4)
(326910716826; -3)
(326910732141; -4)
(326910747456; -3)
(326910762771; -4)
(326910824031; -3)
(326910869976; -4)
(326910885291; -3)
(326910931236; -4)
(326910992496; -3)
(326914729356; -4)
(326914775301; -3)
(326914790616; -4)
(326914821246; -3)
(326914836561; -4)
(326914897821; -3)
(326914928451; -4)
(326914943766; -3)
(326914974396; -4)
(326915525736; -3)
(326915541051; -4)
(326916077076; -3)
(326917960821; -4)
(326918022081; -3)
(326918037396; -4)
(326918068026; -3)
(326918098656; -4)
(326918113971; -3)
(326918236491; -4)
(326918251806; -3)
(326918282436; -4)
(326918343696; -3)
(326918404956; -4)
(326918420271; -3)
(326920166181; -4)
(326920487796; -3)
(326920533741; -4)
(326920564371; -3)
(326920595001; -4)
(326920640946; -3)
(326921376066; -4)
(326921391381; -3)
(326921498586; -4)
(326921513901; -3)
(326921712996; -4)
(326921728311; -3)
(326921835516; -4)
(326921850831; -3)
(326922402171; -4)
(326922478746; -3)
(326922494061; -4)
(326922509376; -3)
(326991368174; -4)
(326996330652; -3)
(326996391920; -4)
(326996422554; -3)
(326996468505; -4)
(326996636992; -3)
(326996790162; -4)
(326997862352; -3)
(326997908303; -4)
(326997923620; -3)
(326997984888; -4)
(326999531905; -3)
(326999562539; -4)
(326999822928; -3)
