(635000000001; -1)
(635387114677; 0)
(635387157379; -1)
(635387221432; 0)
(635388395737; -1)
(635388417088; 0)
(635388438439; -1)
(635388502492; 0)
(635388523843; -1)
(635390893804; 0)
(635390936506; -1)
(635391064612; 0)
(635391128665; -1)
(635391214069; 0)
(635391256771; -1)
(635391278122; 0)
(635391342175; -1)
(635391363526; 0)
(635391384877; -1)
(635391427579; 0)
(635391747844; -1)
(635391769195; 0)
(635391790546; -1)
(635391811897; 0)
(635391918652; -1)
(635391940003; 0)
(635391961354; -1)
(635392473778; 0)
(635392644586; -1)
(635392729990; 0)
(635392794043; -1)
(635392836745; 0)
(635392986202; -1)
(635393007553; 0)
(635393114308; -1)
(635394352666; 0)
(635432763115; -1)
(635432805817; 0)
(635463680738; -1)
(635463723442; 0)
(635465687826; -1)
(635469915522; 0)
(635470000930; -1)
(635471111234; 0)
(635472221538; -1)
(635472242890; 0)
(635472477762; -1)
(635472584522; 0)
(635472605874; -1)
(635472691282; 0)
(635473609418; -1)
(635476193010; 0)
(635477089794; -1)
(635477196554; 0)
(635477239258; -1)
(635477367370; 0)
(635477516834; -1)
(635477559538; 0)
(635477602242; -1)
(635478392266; 0)
(635478605786; -1)
(635479502570; 0)
