(232000000001; 1)
(232616144443; 2)
(232616157361; 1)
(232616183197; 2)
(232616196115; 1)
(232616260705; 2)
(232616738671; 1)
(232617113293; 2)
(232617126211; 1)
(232617164965; 2)
(232617216637; 1)
(232619244763; 2)
(232619322271; 1)
(232619348107; 2)
(232619451451; 1)
(232620149023; 2)
(232625381052; 1)
(232625393971; 2)
(232625406890; 1)
(232625432728; 2)
(232625471485; 1)
(232635238249; 2)
(232635251168; 1)
(232635277006; 2)
(232635806685; 1)
(232635910037; 2)
(232635948794; 1)
(232635961713; 2)
(232636013389; 1)
(232636052146; 2)
(232636065065; 1)
(232636103822; 2)
(232636116741; 1)
(232637059828; 2)
(232637563669; 1)
(232637951239; 2)
(232638145024; 1)
(232638416323; 2)
(232638429242; 1)
(232638506756; 2)
(232638532594; 1)
(232638623027; 2)
(232638855569; 1)
(232638984759; 2)
(232639424005; 1)
(232639501519; 2)
(232639591952; 1)
(232639630709; 2)
(232639643628; 1)
(232639656547; 2)
(232639669466; 1)
(232639695304; 2)
(232639721142; 1)
(232639759899; 2)
(232639785737; 1)
(232640005360; 2)
(232640082874; 1)
(232640134550; 2)
(232640160388; 1)
(232640199145; 2)
(232640212064; 1)
(232641129313; 2)
(232641245584; 1)
(232641284341; 2)
(232643984412; 1)
(232644100683; 2)
(232645017932; 1)
(232645043770; 2)
(232645082527; 1)
(232645108365; 2)
(232645121284; 1)
(232647924707; 2)
(232647937626; 1)
(232647950545; 2)
(232650702292; 1)
(232650753968; 2)
(232650766887; 1)
(232650818563; 2)
(232650831482; 1)
(232663763823; 2)
(232663776743; 1)
(232664991223; 2)
(232665004143; 1)
(232665068743; 2)
(232665120423; 1)
(232665172103; 2)
(232665185023; 1)
(232665249623; 2)
(232665262543; 1)
(232665352983; 2)
(232665365903; 1)
(232665391743; 2)
(232665404663; 1)
(232665533863; 2)
(232665546783; 1)
(232665572623; 2)
(232665585543; 1)
(232665598463; 2)
(232665637223; 1)
(232665792263; 2)
(232665831023; 1)
(232667885303; 2)
(232668053263; 1)
(232668066183; 2)
(232668376263; 1)
(232669461543; 2)
(232669487383; 1)
(232669590743; 2)
(232670663103; 1)
(232670676023; 2)
(232670688943; 1)
(232670727703; 2)
(232670740623; 1)
(232670805223; 2)
(232670818143; 1)
(232679074023; 2)
(232679086943; 1)
(232679112783; 2)
(232679293663; 1)
(232679319503; 2)
(232680236823; 1)
(232680249743; 2)
(232680275583; 1)
(232684371223; 2)
(232686670983; 1)
(232686864783; 2)
(232686877703; 1)
(232686942303; 2)
(232686981063; 1)
(232687058583; 2)
(232687071503; 1)
(232687084423; 2)
(232687123183; 1)
(232687136103; 2)
(232687149023; 1)
(232687807943; 2)
(232687820863; 1)
(232688221383; 2)
(232688234303; 1)
(232688544383; 2)
(232690068943; 1)
(232690236903; 2)
(232690482383; 1)
(232690495303; 2)
(232690508223; 1)
(232690521143; 2)
(232690637423; 1)
(232690650343; 2)
(232690676183; 1)
(232690831223; 2)
(232690844143; 1)
(232690973343; 2)
(232691180063; 1)
(232691309263; 2)
