(885000000001; 7)
(885000100793; 8)
(885000251981; 7)
(885000302377; 8)
(885000453565; 7)
(885000503961; 8)
(885000629951; 7)
(885016101523; 8)
(885016303107; 7)
(885016328305; 8)
(885019906421; 7)
(885019931619; 8)
(885019982015; 7)
(885020007213; 8)
(885020133203; 7)
(885020334787; 8)
(885020385183; 7)
(885021015133; 8)
(885021065529; 7)
(885021191519; 8)
(885021216717; 7)
(885021241915; 8)
(885021267113; 7)
(885021292311; 8)
(885021972657; 7)
(885022123845; 8)
(885022401023; 7)
(885022527013; 8)
(885022577409; 7)
