(384000000001; -5)
(384005410949; -4)
(384005427547; -5)
(384005444145; -4)
(384005460743; -5)
(384005527135; -4)
(384005543733; -5)
(384005693115; -4)
(384005709713; -5)
(384005742909; -4)
(384005776105; -5)
(384006406829; -4)
(384006489819; -5)
(384006572809; -4)
(384009626841; -5)
(384009709831; -4)
(384010274163; -5)
(384010440143; -4)
(384010456741; -5)
(384011170455; -4)
(384011220249; -5)
(384011236847; -4)
(384011253445; -5)
(384011419425; -4)
(384011452621; -5)
(384011485817; -4)
(384011568807; -5)
(384011618601; -4)
(384011651797; -5)
(384012216129; -4)
(384012315717; -5)
(384012348913; -4)
(384012365511; -5)
(384012647677; -4)
(384012664275; -5)
(384036383615; -4)
(384036499808; -5)
(384036549605; -4)
(384036616001; -5)
(384036632600; -4)
(384036931382; -5)
(384037296560; -4)
(384037329758; -5)
(384037396154; -4)
(384037744733; -5)
(384037827728; -4)
(384037993718; -5)
(384038010317; -4)
(384038176307; -5)
(384038425292; -4)
(384038508287; -5)
(384038574683; -4)
(384038591282; -5)
(384038939861; -4)
(384038956460; -5)
(384039205445; -4)
(384039222044; -5)
(384041595701; -4)
(384042193265; -5)
(384042209864; -4)
(384042276260; -5)
(384042309458; -4)
(384042342656; -5)
(384045463268; -4)
(384045496466; -5)
(384045513065; -4)
(384045529664; -5)
(384046923980; -4)
(384047106569; -5)
(384047172965; -4)
(384047206163; -5)
(384047255960; -4)
(384047289158; -5)
(384047322356; -4)
(384047654336; -5)
(384048202103; -4)
(384048401291; -5)
(384478403528; -4)
(384478569608; -5)
(384478586216; -4)
(384480114152; -5)
(384480130760; -4)
(384480147368; -5)
(384480330056; -4)
(384480379880; -5)
(384481542440; -4)
(384482140328; -5)
(384482156936; -4)
(384482339624; -5)
(384482472488; -4)
(384482588744; -5)
(384482605352; -4)
(384482671784; -5)
(384482738216; -4)
(384484531880; -5)
(384484548488; -4)
(384484648136; -5)
(384484664744; -4)
(384484781000; -5)
(384484847432; -4)
(384484897256; -5)
(384484913864; -4)
(384484930472; -5)
(384488385081; -4)
(384488401690; -5)
(384491142175; -4)
(384491158784; -5)
(384491507573; -4)
(384491524182; -5)
(384491557400; -4)
(384491590618; -5)
(384491607227; -4)
(384491623836; -5)
(384491690272; -4)
(384491756708; -5)
(384492836293; -4)
(384493068819; -5)
(384493567089; -4)
(384493616916; -5)
(384494331103; -4)
(384494347712; -5)
(384570618548; -4)
(384573757838; -5)
(384573774448; -4)
(384573857498; -5)
(384573874108; -4)
(384574422238; -5)
(384574455458; -4)
(384574488678; -5)
(384574721218; -4)
(384575618158; -5)
(384575651378; -4)
(384575701208; -5)
(384575717818; -4)
(384579056456; -5)
(384579073067; -4)
(384579604619; -5)
(384581963381; -4)
(384582079658; -5)
(384582245768; -4)
(384582278990; -5)
(384582328823; -4)
(384582345434; -5)
(384582428489; -4)
(384582511544; -5)
(384582876986; -4)
(384582943430; -5)
(384582976652; -4)
(384583657703; -5)
(384583840424; -4)
(384584239088; -5)
(384584255699; -4)
(384584355365; -5)
(384584471642; -4)
(384588607781; -5)
(384588624392; -4)
(384588690836; -5)
(384590584490; -4)
(384590800433; -5)
(384590833655; -4)
(384591066209; -5)
(384591116042; -4)
(384591132653; -5)
(384591165875; -4)
(384591215708; -5)
(384591581150; -4)
(384591647594; -5)
(384592029647; -4)
(384592860197; -5)
(384592943252; -4)
(384592959863; -5)
(384593192417; -4)
(384593209028; -5)
(384593242250; -4)
(384593275472; -5)
(384593541248; -4)
(384593591081; -5)
(384593906690; -4)
(384593923301; -5)
(384593973134; -4)
(384593989745; -5)
(384594022967; -4)
(384594056189; -5)
(384594089411; -4)
(384594172466; -5)
(384594272132; -4)
(384595983065; -5)
(384595999676; -4)
(384596032898; -5)
(384596149175; -4)
(384596913281; -5)
(384597461444; -4)
(384597727220; -5)
(384597743831; -4)
(384597843497; -5)
(384597909941; -4)
(384598009607; -5)
(384598026218; -4)
(384598757102; -5)
(384598973045; -4)
(384598989656; -5)
(384599022878; -4)
(384599056100; -5)
(384599371709; -4)
(384599820206; -5)
(384600102593; -4)
(384600135815; -5)
(384600202259; -4)
(384600252092; -5)
(384600268703; -4)
(384600301925; -5)
(384600384980; -4)
(384600434813; -5)
(384600451424; -4)
(384600501257; -5)
(384600567701; -4)
(384602810186; -5)
(384602860019; -4)
(384630750241; -5)
(384630800077; -4)
(384630966197; -5)
(384630982809; -4)
(384631431333; -5)
(384631464557; -4)
(384631497781; -5)
(384631830021; -4)
(384631846633; -5)
(384643425197; -4)
(384680786162; -5)
(384680819388; -4)
(384680968905; -5)
(384681035357; -4)
(384682397623; -5)
(384682862787; -4)
(384682879400; -5)
(384683111982; -4)
(384683128595; -5)
(384684789895; -4)
(384684806508; -5)
(384684823121; -4)
(384699093688; -5)
(384699110301; -4)
(384699126914; -5)
(384699442561; -4)
(384699459174; -5)
(384699475787; -4)
(384713663289; -5)
(384720890147; -4)
(384720939989; -5)
(384720956603; -4)
(384721023059; -5)
(384721039673; -4)
(384721056287; -5)
(384721089515; -4)
(384721106129; -5)
(384721288883; -4)
(384726140171; -5)
(384726223241; -4)
(384726239855; -5)
(384726422609; -4)
(384728565815; -5)
(384728715341; -4)
(384728831639; -5)
(384728864867; -4)
(384728947937; -5)
(384729080849; -4)
(384730908389; -5)
(384732370421; -4)
